School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Connecticut,2006,12,0.2,2.8,-5.2,-37.5,-0.1,0.6,3.3,0,-0.2,3.4,-34.2,-0.8,-0.3,0.1,0,-0.2,-1,-9.8,0.1,0,0.1,3.6842624,6.8595712,-0.7327232,30.1367616,0.2671296,-4.1893248,-33.1504064,-0.4601344,-0.3997312,2.6990208,-3.0008448,-0.2295296,2.01872,-1.3110208,0.5708032,1.2919424,-0.7398784,-8.7458176,-0.0389824,0.1867776,0.1153344
Connecticut,2007,13,-4.1,-5.3,-3.3,-8.2,0.2,4.9,4,-0.5,0.1,-0.4,-4.2,-0.1,-0.5,0.8,0.5,0.9,-0.3,-6.9,0.2,-1.3,-1,2.12740992,4.42765696,-1.24617856,22.46940928,0.25370368,-2.37145984,-25.72032512,-0.46810752,-0.29978496,2.07921664,-3.24067584,-0.20362368,1.514976,-0.88881664,0.55664256,1.21355392,-0.65190272,-8.37665408,0.00881408,-0.11057792,-0.10773248
Connecticut,2008,13,-2.5,-3,-3.5,-28.5,-0.3,10.3,106.6,1.7,0.9,7.3,78.1,0.6,-1,5.3,0.5,4.9,-0.8,-5.8,0.4,-0.1,0.3,1.201927936,2.942125568,-1.696942848,12.27552742,0.142962944,0.162832128,0.743739904,-0.034486016,-0.059827968,3.123373312,13.02745933,-0.042898944,1.0119808,0.348946688,0.545314048,1.950843136,-0.681522176,-7.861323264,0.087051264,-0.108462336,-0.026185984
Connecticut,2009,13,-3.5,-2.3,-7.3,-19.4,-0.1,5.4,37.9,0.4,0.8,3.2,18.4,0,-1,2.7,0.3,2.1,-0.6,-12.3,-0.3,0.1,-0.2,0.261542349,1.893700454,-2.817554278,5.940421939,0.094370355,1.210265702,8.174991923,0.052411187,0.112137626,3.13869865,14.10196746,-0.034319155,0.60958464,0.81915735,0.496251238,1.980674509,-0.665217741,-8.749058611,0.009641011,-0.066769869,-0.060948787
Connecticut,2010,13,-5.6,-6.7,-6,-72.4,-0.4,1.7,31.5,0.6,0.5,-5,-41,-0.3,-2.3,0,-0.3,-2.6,-1,-4.6,0,-0.8,-0.9,-0.910766121,0.174960364,-3.454043423,-9.727662449,-0.004503716,1.308212562,12.83999354,0.16192895,0.1897101,1.51095892,3.08157397,-0.087455324,0.027667712,0.65532588,0.337000991,1.064539607,-0.732174193,-7.919246889,0.007712809,-0.213415895,-0.22875903
Connecticut,2011,12,-5.5,-5.9,-7.1,-86.3,-0.6,6.7,32.8,0.4,0.2,1,-53.5,-0.8,-2.3,1,0.7,-0.6,-2.7,-26.5,0.1,-0.7,-0.7,-1.828612897,-1.040031709,-4.183234738,-25.04212996,-0.123602973,2.38657005,16.83199483,0.20954316,0.19176808,1.408767136,-8.234740824,-0.229964259,-0.43786583,0.724260704,0.409600793,0.731631686,-1.125739354,-11.63539751,0.026170247,-0.310732716,-0.323007224
Connecticut,2012,12,1,0.5,2.1,18.4,-0.5,-0.9,-10,-0.2,0,-0.3,8.4,0.1,2.4,-1.8,0.2,0.7,-1.4,-13.2,0.2,1,1.2,-1.262890317,-0.732025367,-2.926587791,-16.35370397,-0.198882378,1.72925604,11.46559586,0.127634528,0.153414464,1.067013709,-4.907792659,-0.163971407,0.129707336,0.219408563,0.367680634,0.725305349,-1.180591483,-11.94831801,0.060936198,-0.048586173,-0.018405779
Connecticut,2013,12,1.7,3.6,-0.9,-15,-0.6,-4.4,-51.2,-1.1,-0.4,-0.9,-66.3,-0.9,0,-1.5,0.1,-1.3,-1.4,-16.2,-0.3,0.4,0.1,-0.670312254,0.134379706,-2.521270232,-16.08296317,-0.279105903,0.503404832,-1.067523308,-0.117892378,0.042731571,0.673610967,-17.18623413,-0.311177126,0.103765869,-0.124473149,0.314144507,0.320244279,-1.224473187,-12.79865441,-0.011251042,0.041131062,0.005275377
Connecticut,2014,6,-2.2,1.3,-10.3,-25.3,-0.9,-1.7,-43.5,-1.1,-0.5,-0.3,-68.8,-1,-1.5,-0.4,1.5,27.2,-3.3,-33,0.6,0.8,1.5,-0.976249803,0.367503765,-4.077016186,-17.92637054,-0.403284722,0.062723865,-9.554018647,-0.314313902,-0.065814743,0.478888774,-27.5089873,-0.448941701,-0.216987305,-0.179578519,0.551315606,5.696195423,-1.639578549,-16.83892353,0.110999167,0.192904849,0.304220301
Duke,2000,11,-2.2,5.2,-15.1,-73.9,-1.2,-5.8,-103.7,-2.2,-1.8,-0.7,-177.5,-2.4,-3.2,-3.5,0.8,-5.8,0,-9,-0.1,1.3,1.1,1.488851152,6.609422526,-6.469462195,-8.028330819,-0.544303534,-6.652514393,-80.17939975,-1.395252257,-0.90465761,-0.7,-177.5,-2.4,-3.2,-3.5,0.8,-5.8,0,-9,-0.1,1.3,1.1
Duke,2001,11,-0.6,7,-13.1,-15.2,-1.2,-6.9,-132.6,-2.5,-2,0.1,-147.8,-2,0.1,-4.3,0.4,-3.8,-0.9,-15.6,0.2,1.1,1.2,1.071080921,6.687538021,-7.795569756,-9.462664655,-0.675442827,-6.702011514,-90.6635198,-1.616201805,-1.123726088,-0.54,-171.56,-2.32,-2.54,-3.66,0.72,-5.4,-0.18,-10.32,-0.04,1.26,1.12
Duke,2002,12,-3.2,-1.6,-7.1,-54.8,0,5.2,37.9,0.5,-1,3.6,-16.9,-0.5,-2.1,1.7,-0.8,-1.3,-1.9,-16.2,-0.3,0.1,-0.2,0.216864737,5.030030417,-7.656455805,-18.53013172,-0.540354262,-4.321609212,-64.95081584,-1.192961444,-1.09898087,0.288,-140.628,-1.956,-2.452,-2.588,0.416,-4.58,-0.524,-11.496,-0.092,1.028,0.856
Duke,2003,12,-2.6,0.6,-10,-46,-0.6,9.8,14.1,-0.6,-0.7,10.4,-31.9,-1.3,-1.5,2.2,0.6,1.3,-0.7,-15.2,0,-0.2,-0.4,-0.34650821,4.144024333,-8.125164644,-24.02410538,-0.552283409,-1.497287369,-49.14065267,-1.074369155,-1.019184696,2.3104,-118.8824,-1.8248,-2.2616,-1.6304,0.4528,-3.404,-0.5592,-12.2368,-0.0736,0.7824,0.6048
Duke,2004,11,1.7,3.4,-1.4,-30.2,-0.3,-10.1,-129.8,-2.3,-1.3,-6.7,-160,-1.9,-0.9,-6,0.7,-6.2,-1.2,-22,0.2,-0.4,-0.2,0.062793432,3.995219467,-6.780131715,-25.2592843,-0.501826727,-3.217829895,-65.27252214,-1.319495324,-1.075347757,0.50832,-127.10592,-1.83984,-1.98928,-2.50432,0.50224,-3.9632,-0.68736,-14.18944,-0.01888,0.54592,0.44384
Duke,2005,11,-3.8,-1.1,-12.3,-83,-1.5,-0.9,-80.2,-1.9,-1.2,-1.9,-163.2,-2.3,-3.9,-2.6,-0.5,-7.1,0.6,6.4,0,0.7,0.8,-0.709765255,2.976175573,-7.884105372,-36.80742744,-0.701461382,-2.754263916,-68.25801771,-1.435596259,-1.100278206,0.026656,-134.324736,-1.931872,-2.371424,-2.523456,0.301792,-4.59056,-0.429888,-10.071552,-0.015104,0.576736,0.515072
Duke,2006,12,-1.4,1.2,-7.3,-42.1,-1.3,-2.5,-69.7,-1.7,-1,-1.1,-111.9,-1.7,-1.7,-2.4,0.7,-3.4,-1.7,-19.5,0.1,0.6,0.7,-0.847812204,2.620940459,-7.767284298,-37.86594195,-0.821169106,-2.703411133,-68.54641417,-1.488477008,-1.080222565,-0.1986752,-129.8397888,-1.8854976,-2.2371392,-2.4987648,0.3814336,-4.352448,-0.6839104,-11.9572416,0.0079168,0.5813888,0.5520576
Duke,2007,12,-2.7,0.6,-9.6,-37,0,-10.7,-116.3,-2.3,-1.5,-10,-153.2,-1.5,-3.4,-4.7,0.6,-7.5,-1.2,-15.8,0.3,-0.1,0.3,-1.218249763,2.216752367,-8.133827438,-37.69275356,-0.656935284,-4.302728906,-78.09713133,-1.650781606,-1.164178052,-2.15894016,-134.511831,-1.80839808,-2.46971136,-2.93901184,0.42514688,-4.9819584,-0.78712832,-12.72579328,0.06633344,0.44511104,0.50164608
Duke,2008,12,5.8,7.9,3.7,-7.7,0,-4.7,-45.3,-0.8,-0.5,3.3,-53.1,-1,0.4,-0.3,0,0.1,0,3,-0.1,-0.3,-0.4,0.18540019,3.353401894,-5.767061951,-31.69420285,-0.525548228,-4.382183125,-71.53770507,-1.480625285,-1.031342441,-1.067152128,-118.2294648,-1.646718464,-1.895769088,-2.411209472,0.340117504,-3.96556672,-0.629702656,-9.580634624,0.033066752,0.296088832,0.321316864
Duke,2009,12,9.3,13.4,3.7,89.2,0.5,-9.9,-89.3,-1.8,-1,3.4,-0.1,-0.2,4.1,-4.3,0.5,0.3,-0.4,-7.9,-0.3,0.1,-0.2,2.008320152,5.362721515,-3.87364956,-7.515362281,-0.320438582,-5.4857465,-75.09016405,-1.544500228,-1.025073953,-0.173721702,-94.60357187,-1.357374771,-0.69661527,-2.788967578,0.372094003,-3.112453376,-0.583762125,-9.244507699,-0.033546598,0.256871066,0.217053491
Duke,2010,12,9.6,13.4,5.6,29.5,-0.9,-11.4,-98.3,-1.4,-0.6,2,-68.8,-1.2,3.1,-4.7,-0.2,-1.9,-2.1,-14.6,0,0.9,0.9,3.526656121,6.970177212,-1.978919648,-0.112289824,-0.436350866,-6.6685972,-79.73213124,-1.515600182,-0.940059162,0.261022638,-89.44285749,-1.325899817,0.062707784,-3.171174062,0.257675203,-2.869962701,-0.8870097,-10.31560616,-0.026837279,0.385496852,0.353642793
Duke,2011,12,10.1,12.9,6.5,27.4,-0.6,-6.4,-86.6,-1.8,-0.2,6.6,-59.1,-1.5,2.2,-3.7,1,-0.6,-1,-14.8,0.3,0.5,0.8,4.841324897,8.156141769,-0.283135719,5.39016814,-0.469080693,-6.61487776,-81.10570499,-1.572480146,-0.79204733,1.52881811,-83.37428599,-1.360719854,0.490166227,-3.27693925,0.406140162,-2.415970161,-0.90960776,-11.21248493,0.038530177,0.408397482,0.442914234
Duke,2012,13,9.9,12.5,6.3,16.3,-0.1,-6.5,-76.3,-1.3,-0.6,6,-60,-1.3,3.3,-3.5,1.1,1,-0.4,-5.6,-0.2,0.1,-0.2,5.853059918,9.024913416,1.033491425,7.572134512,-0.395264554,-6.591902208,-80.144564,-1.517984117,-0.753637864,2.423054488,-78.6994288,-1.348575883,1.052132982,-3.3215514,0.54491213,-1.732776129,-0.807686208,-10.08998794,-0.009175858,0.346717986,0.314331387
Duke,2013,14,2.4,0.8,5.7,4.2,0.1,-2,3.9,0.3,0.8,-1.2,8.1,0.2,0.1,-0.2,-0.8,-0.9,-1.5,-12.9,-0.2,0.1,-0.1,5.162447934,7.379930732,1.96679314,6.89770761,-0.296211643,-5.673521766,-63.3356512,-1.154387293,-0.442910291,1.698443591,-61.33954304,-1.038860706,0.861706385,-2.69724112,0.275929704,-1.566220903,-0.946148966,-10.65199035,-0.047340687,0.297374388,0.23146511
Duke,2014,7,4,2.4,7.5,-4,1.2,-4.6,28,1.3,1,-2.1,24,0.5,0.4,-0.2,1.3,1.6,-2.5,-24.3,-0.4,-0.7,-1.2,4.929958347,6.383944586,3.073434512,4.718166088,0.003030685,-5.458817413,-45.06852096,-0.663509835,-0.154328233,0.938754873,-44.27163443,-0.731088565,0.769365108,-2.197792896,0.480743763,-0.932976722,-1.256919173,-13.38159228,-0.117872549,0.097899511,-0.054827912
East Carolina,2000,11,0.2,1.7,-2.4,21.3,0.9,-2.1,19.1,0.7,0.2,-0.3,40.4,0.6,0.4,0.9,0.2,1.4,-1.9,-9.4,-0.3,0,-0.4,1.973086698,3.198306756,0.427108938,25.29405002,0.487307402,-4.907116384,-6.732542954,0.322890222,-0.10652354,-0.3,40.4,0.6,0.4,0.9,0.2,1.4,-1.9,-9.4,-0.3,0,-0.4
East Carolina,2001,11,-5,-7.6,-2.1,-46.7,-0.4,-9.1,54.3,2.2,1.1,-16.7,7.5,1.4,-3.5,0.6,0,-2.8,-1.6,-5.4,0.8,0.2,0.9,0.578469358,1.038645405,-0.078312849,10.89524002,0.309845922,-5.745693107,5.473965637,0.698312177,0.134781168,-3.58,33.82,0.76,-0.38,0.84,0.16,0.56,-1.84,-8.6,-0.08,0.04,-0.14
East Carolina,2002,12,0.4,3.9,-5,-23.8,-0.6,-8.8,-83.1,-1.2,-0.1,-5,-106.9,-1.1,-0.6,-2.9,0.8,-2.6,-2.3,-29.8,-0.1,1,0.8,0.542775487,1.610916324,-1.06265028,3.956192015,0.127876738,-6.356554486,-12.24082749,0.318649742,0.087824934,-3.864,5.676,0.388,-0.424,0.092,0.288,-0.072,-1.932,-12.84,-0.084,0.232,0.048
East Carolina,2003,12,3.2,5.2,0.5,-26.8,-1.7,-2.4,-71.6,-1.5,-0.9,2.8,-98.3,-1.6,-0.6,-2.4,0.5,-2.6,1.2,-0.2,0.1,0.9,1,1.074220389,2.328733059,-0.750120224,-2.195046388,-0.23769861,-5.565243588,-24.11266199,-0.045080207,-0.109740053,-2.5312,-15.1192,-0.0096,-0.4592,-0.4064,0.3304,-0.5776,-1.3056,-10.312,-0.0472,0.3656,0.2384
East Carolina,2004,11,3.9,9.9,-5.9,-8,0,-14,-140.5,-2.1,-2.6,-4,-148.4,-1.8,0.9,-6,0.8,-4.3,-2.9,-32.5,-0.3,0.6,0.4,1.639376311,3.842986447,-1.780096179,-3.356037111,-0.190158888,-7.252194871,-47.39012959,-0.456064165,-0.607792042,-2.82496,-41.77536,-0.36768,-0.18736,-1.52512,0.42432,-1.32208,-1.62448,-14.7496,-0.09776,0.41248,0.27072
East Carolina,2005,11,3.9,5.8,1.3,71.1,0.3,-9.1,-80.1,-1,-0.9,-3.2,-9,0.2,1.5,-2.4,-0.3,-1.4,0.5,4.2,0.6,-0.7,0,2.091501049,4.234389158,-1.164076943,11.53517031,-0.09212711,-7.621755897,-53.93210368,-0.564851332,-0.666233634,-2.899968,-35.220288,-0.254144,0.150112,-1.700096,0.279456,-1.337664,-1.199584,-10.95968,0.041792,0.189984,0.216576
East Carolina,2006,13,2,4.2,-1.3,48.4,-0.3,-2,-29.7,-0.7,-0.1,2.2,18.9,0.1,1.7,-0.6,0.6,1.7,0.1,1.3,0.1,-0.4,-0.3,2.073200839,4.227511326,-1.191261554,18.90813625,-0.133701688,-6.497404717,-49.08568294,-0.591881066,-0.552986907,-1.8799744,-24.3962304,-0.1833152,0.4600896,-1.4800768,0.3435648,-0.7301312,-0.9396672,-8.507744,0.0534336,0.0719872,0.1132608
East Carolina,2007,13,-8.5,-9.6,-7.5,-86.5,-0.4,0.9,40.7,1,1,-8.7,-45.7,0,-5.2,0.9,0.1,-4.2,2.5,9.8,-0.7,-0.6,-1.3,-0.041439329,1.462009061,-2.453009244,-2.173491001,-0.186961351,-5.017923774,-31.12854635,-0.273504853,-0.242389526,-3.24397952,-28.65698432,-0.14665216,-0.67192832,-1.00406144,0.29485184,-1.42410496,-0.25173376,-4.8461952,-0.09725312,-0.06241024,-0.16939136
East Carolina,2008,14,-1.1,-1.5,-0.6,16.8,-0.2,1.1,-9.4,-0.4,0.1,-0.4,7.4,0.2,0.1,1.1,-0.6,0.6,1.5,18.4,0.6,-1,-0.4,-0.253151463,0.869607249,-2.082407395,1.621207199,-0.189569081,-3.794339019,-26.78283708,-0.298803882,-0.17391162,-2.675183616,-21.44558746,-0.077321728,-0.517542656,-0.583249152,0.115881472,-1.019283968,0.098612992,-0.19695616,0.042197504,-0.249928192,-0.215513088
East Carolina,2009,14,-4.4,-5.9,-2.3,-40.6,-0.6,5.7,31.8,0.2,0.9,-0.2,-8.9,-0.1,-1.1,0.7,-0.1,-0.5,1.3,-1.8,-0.4,-0.3,-0.8,-1.08252117,-0.484314201,-2.125925916,-6.82303424,-0.271655264,-1.895471215,-15.06626967,-0.199043106,0.040870704,-2.180146893,-18.93646996,-0.081857382,-0.634034125,-0.326599322,0.072705178,-0.915427174,0.338890394,-0.517564928,-0.046241997,-0.259942554,-0.33241047
East Carolina,2010,13,12.8,17.4,4.8,66.6,0.6,-15,-107.8,-1,-1.6,2.5,-41.2,-0.8,3.8,-4.5,0.9,0.2,1.3,10.2,0.2,0.4,0.5,1.693983064,3.092548639,-0.740740733,7.861572608,-0.097324212,-4.516376972,-33.61301573,-0.359234485,-0.287303437,-1.244117514,-23.38917597,-0.225485906,0.2527727,-1.161279457,0.238164142,-0.69234174,0.531112315,1.625948058,0.003006403,-0.127954043,-0.165928376
East Carolina,2011,12,11.8,14.2,7.2,83.9,0.7,-5.2,-65.1,-1.2,-0.7,9,18.9,-0.4,5.9,-2.5,-0.6,2.8,0,4,0.1,1.1,1.1,3.715186451,5.314038911,0.847407414,23.06925809,0.062140631,-4.653101578,-39.91041259,-0.527387588,-0.36984275,0.804705989,-14.93134078,-0.260388725,1.38221816,-1.429023566,0.070531314,0.006126608,0.424889852,2.100758446,0.022405122,0.117636766,0.087257299
East Carolina,2012,13,3,1,6.7,-2.5,-0.3,-0.6,-19.6,-0.5,0.2,0.3,-22.2,-0.3,0.4,-1.1,0.2,-0.5,-1.6,-8,-0.3,0.3,0,3.572149161,4.451231129,2.017925931,17.95540647,-0.010287495,-3.842481262,-35.84833007,-0.52191007,-0.2558742,0.703764791,-16.38507262,-0.26831098,1.185774528,-1.363218853,0.096425051,-0.095098713,0.019911882,0.080606757,-0.042075902,0.154109413,0.069805839
East Carolina,2013,13,7.1,4,11.2,76,0.8,-0.2,23.4,0.6,1.5,3.8,99.4,1,4.7,0.6,0.8,6.1,0.1,-1.9,0,-0.6,-0.6,4.277719329,4.360984903,3.854340745,29.56432518,0.151770004,-3.11398501,-23.99866405,-0.297528056,0.09530064,1.323011833,6.771941902,-0.014648784,1.888619622,-0.970575082,0.237140041,1.143921029,0.035929505,-0.315514595,-0.033660722,0.00328753,-0.064155329
East Carolina,2014,6,3.4,-0.5,8.2,111.6,1.1,0.7,89.1,2.7,1.5,0.1,200.9,2.6,5,1.7,0,6.6,1.7,21.2,0.3,-0.2,0.1,4.102175463,3.388787923,4.723472596,45.97146014,0.341416003,-2.351188008,-1.378931244,0.301977555,0.376240512,1.078409466,45.59755352,0.508280973,2.510895698,-0.436460066,0.189712033,2.235136823,0.368743604,3.987588324,0.033071422,-0.037369976,-0.031324263
Eastern Michigan,2000,11,5.6,7.7,3.2,8.3,-0.1,-11.6,-98.8,-1.5,-1.4,-3.9,-90.5,-1,0.9,-4.5,-0.1,-3.8,1.5,11.6,-0.1,0,-0.1,3.327840596,5.682621034,-0.058321347,23.90737295,-0.131564616,-9.179525718,-69.10164662,-0.911794823,-0.769149623,-3.9,-90.5,-1,0.9,-4.5,-0.1,-3.8,1.5,11.6,-0.1,0,-0.1
Eastern Michigan,2001,11,2.2,7.1,-4.6,-6.3,0.2,-10.3,-68.6,-0.8,-1.8,-3.2,-74.9,-0.8,0.4,-3.6,0.2,-3.1,0.7,0.3,-0.1,0.8,0.6,3.102272477,5.966096827,-0.966657078,17.86589836,-0.065251693,-9.403620574,-69.0013173,-0.889435859,-0.975319699,-3.76,-87.38,-0.96,0.8,-4.32,-0.04,-3.66,1.34,9.34,-0.1,0.16,0.04
Eastern Michigan,2002,12,5.8,13.4,-7.5,21,-0.4,-15.4,-180.3,-2.6,-2.5,-2.1,-159.3,-2.1,3,-8.7,0.2,-5.5,1.1,4.2,0.4,1.5,1.9,3.641817982,7.452877462,-2.273325662,18.49271869,-0.132201354,-10.60289646,-91.26105384,-1.231548687,-1.280255759,-3.428,-101.764,-1.188,1.24,-5.196,0.008,-4.028,1.292,8.312,0,0.428,0.412
Eastern Michigan,2003,12,-1,1.5,-6.9,-48.2,-0.6,-5.2,-74.4,-1.4,-1,-3.7,-122.6,-1.5,-1.4,-4,0.6,-4.9,-1.4,-10.8,-0.3,0.8,0.5,2.713454385,6.262301969,-3.19866053,5.154174952,-0.225761083,-9.522317168,-87.88884307,-1.26523895,-1.224204607,-3.4824,-105.9312,-1.2504,0.712,-4.9568,0.1264,-4.2024,0.7536,4.4896,-0.06,0.5024,0.4296
Eastern Michigan,2004,11,-1.3,6.2,-13,-15.6,-0.7,-5,-26.1,-0.1,-1.2,1.2,-41.7,-0.6,-1.1,-1.3,-0.8,-3.1,1.4,15.5,0.3,0.6,0.8,1.910763508,6.249841575,-5.158928424,1.003339962,-0.320608867,-8.617853734,-75.53107446,-1.03219116,-1.219363686,-2.54592,-93.08496,-1.12032,0.3496,-4.22544,-0.05888,-3.98192,0.88288,6.69168,0.012,0.52192,0.50368
Eastern Michigan,2005,11,3.4,5.9,-0.5,12.7,-0.1,-9.5,-75.5,-0.9,-0.8,-3.6,-62.8,-0.6,0.4,-4,-0.2,-3.8,-0.8,-3.1,-0.4,-0.5,-0.9,2.208610807,6.17987326,-4.227142739,3.342671969,-0.276487093,-8.794282987,-75.52485956,-1.005752928,-1.135490949,-2.756736,-87.027968,-1.016256,0.35968,-4.180352,-0.087104,-3.945536,0.546304,4.733344,-0.0704,0.317536,0.222944
Eastern Michigan,2006,12,1.2,4.2,-5,-16.5,-1.1,-10.6,-95.5,-1.4,-1,-6.3,-112,-1.2,0,-4.7,0,-4.7,2,12.9,-0.3,0.7,0.5,2.006888645,5.783898608,-4.381714191,-0.625862424,-0.441189675,-9.15542639,-79.51988765,-1.084602342,-1.108392759,-3.4653888,-92.0223744,-1.0530048,0.287744,-4.2842816,-0.0696832,-4.0964288,0.8370432,6.3666752,-0.11632,0.3940288,0.2783552
Eastern Michigan,2007,12,-1.4,-1.7,-0.9,-46.8,-0.3,0.6,-39.3,-1.1,-0.4,-1.1,-86.1,-1.2,-2.3,-2.9,-0.1,-5.1,-0.8,-9.3,-0.7,0,-0.6,1.325510916,4.287118887,-3.685371353,-9.86068994,-0.41295174,-7.204341112,-71.47591012,-1.087681874,-0.966714207,-2.99231104,-90.83789952,-1.08240384,-0.2298048,-4.00742528,-0.07574656,-4.29714304,0.50963456,3.23334016,-0.233056,0.31522304,0.10268416
Eastern Michigan,2008,12,10.9,16.8,2,57,-0.9,-2.7,-48.1,-0.9,-0.4,14.1,8.9,-1.1,4.7,-1.8,0.4,3.3,0.1,7.3,-0.5,0.4,-0.1,3.240408733,6.789695109,-2.548297082,3.511448048,-0.510361392,-6.303472889,-66.8007281,-1.050145499,-0.853371366,0.426151168,-70.89031962,-1.085923072,0.75615616,-3.565940224,0.019402752,-2.777714432,0.427707648,4.046672128,-0.2864448,0.332178432,0.062147328
Eastern Michigan,2009,12,3.9,8.5,-3.4,1.6,-0.5,-8.6,-150.5,-2.7,-2,-0.1,-149,-2.3,-0.4,-4.5,-0.4,-5.2,0.4,2.5,-0.1,0.3,0.3,3.372326986,7.131756087,-2.718637666,3.129158439,-0.508289113,-6.762778312,-83.54058248,-1.380116399,-1.082697093,0.320920934,-86.51225569,-1.328738458,0.524924928,-3.752752179,-0.064477798,-3.262171546,0.422166118,3.737337702,-0.24915584,0.325742746,0.109717862
Eastern Michigan,2010,12,-3.3,-1.3,-10.6,-63.4,-1.5,4.8,-57.3,-2,-1.6,3.5,-120.7,-2.3,-2.7,-2,-0.1,-4.8,0.4,7.7,-0.1,1,0.9,2.037861589,5.44540487,-4.294910133,-10.17667325,-0.706631291,-4.450222649,-78.29246598,-1.504093119,-1.186157674,0.956736748,-93.34980455,-1.522990766,-0.120060058,-3.402201743,-0.071582239,-3.569737236,0.417732895,4.529870162,-0.219324672,0.460594196,0.26777429
Eastern Michigan,2011,12,-9.5,-14.2,-5.7,-83.1,-0.5,14,77.8,0.5,0.3,-0.1,-5.3,-0.1,-5.7,5.2,-0.7,-1.2,2.6,22.9,0.2,0.3,0.4,-0.269710729,1.516323896,-4.575928106,-24.7613386,-0.665305033,-0.760178119,-47.07397279,-1.103274495,-0.888926139,0.745389398,-75.73984364,-1.238392613,-1.236048046,-1.681761395,-0.197265791,-3.095789789,0.854186316,8.20389613,-0.135459738,0.428475357,0.294219432
Eastern Michigan,2012,12,-4,-3.5,-7.8,-41.2,0.1,-5.2,-102.8,-1.9,-1.7,-8.7,-144,-1.4,-2.2,-4,-0.5,-6.5,0.9,10,-0.3,0.7,0.5,-1.015768583,0.513059117,-5.220742485,-28.04907088,-0.512244026,-1.648142496,-58.21917823,-1.262619596,-1.051140911,-1.143688482,-89.39187491,-1.27071409,-1.428838437,-2.145409116,-0.257812633,-3.776631831,0.863349053,8.563116904,-0.16836779,0.482780286,0.335375546
Eastern Michigan,2013,12,-2.2,2,-12.4,-74.5,-0.7,-4.1,-100.2,-2,-2.5,-2.1,-174.8,-2.4,-2.2,-2.8,0.2,-4.9,-0.4,-10.1,0.5,0.6,1,-1.252614866,0.810447293,-6.656593988,-37.3392567,-0.549795221,-2.138513996,-66.61534258,-1.410095677,-1.340912729,-1.334950785,-106.4734999,-1.496571272,-1.583070749,-2.276327293,-0.166250106,-4.001305465,0.610679242,4.830493523,-0.034694232,0.506224229,0.468300436
Eastern Michigan,2014,7,-12,-13.9,-13.3,-182.4,-1.1,-1.7,-66,-1.4,-1.9,-15.6,-248.4,-2.2,-6.7,-1.8,-1.2,-9.6,-2.4,-17.2,1.3,0,1.3,-3.402091893,-2.131642165,-7.98527519,-66.35140536,-0.659836177,-2.050811197,-66.49227407,-1.408076542,-1.452730183,-4.187960628,-134.8587999,-1.637257018,-2.6064566,-2.181061834,-0.373000085,-5.121044372,0.008543394,0.424394818,0.232244614,0.404979383,0.634640349
Florida,2000,12,2.3,1.9,3.4,95.3,2,-6.2,-22.6,0,0.7,-4.3,72.7,1.4,2.8,-0.2,0.3,3,1,3,-0.5,-1,-1.5,2.713927468,2.080217075,4.878251069,86.97856356,1.721144534,-2.165467718,30.58543418,1.213802523,0.551178267,-4.3,72.7,1.4,2.8,-0.2,0.3,3,1,3,-0.5,-1,-1.5
Florida,2001,11,8.9,9,9.3,215.1,3.4,-2,22.3,1,0.2,6.9,237.3,2.9,9.7,1.8,0.2,11.7,3.3,20.5,0.3,0.1,0.4,3.951141974,3.46417366,5.762600855,112.6028508,2.056915627,-2.132374174,28.92834734,1.171042018,0.480942613,-2.06,105.62,1.7,4.18,0.2,0.28,4.74,1.46,6.5,-0.34,-0.78,-1.12
Florida,2002,13,8.5,12,6,108.3,0.6,-4.7,-27,-0.2,0.4,7.2,81.4,0.6,6,-0.5,1.7,7.1,-1,-5.2,-0.2,0.9,0.7,4.860913579,5.171338928,5.810080684,111.7422807,1.765532502,-2.645899339,17.74267787,0.896833615,0.464754091,-0.208,100.776,1.48,4.544,0.06,0.564,5.212,0.968,4.16,-0.312,-0.444,-0.756
Florida,2003,13,1.3,-0.6,5,36.5,0.6,-5.5,-12.5,0.3,0.4,-6,23.9,0.8,1.7,-1.8,0.2,0.1,-0.7,-1.8,0,-0.4,-0.6,4.148730863,4.017071142,5.648064547,96.69382454,1.532426001,-3.216719472,11.6941423,0.777466892,0.451803273,-1.3664,85.4008,1.344,3.9752,-0.312,0.4912,4.1896,0.6344,2.968,-0.2496,-0.4352,-0.7248
Florida,2004,12,2,1,4.3,67.4,1.1,-4.1,13.9,0.8,0.8,-3.1,81.3,1.4,1.5,-0.1,-0.1,1.3,2.9,25.5,0.1,-0.4,-0.3,3.718984691,3.413656914,5.378451638,90.83505963,1.445940801,-3.393375577,12.13531384,0.781973513,0.521442618,-1.71312,84.58064,1.3552,3.48016,-0.2696,0.37296,3.61168,1.08752,7.4744,-0.17968,-0.42816,-0.63984
